num_large_appliances,total_units_purchased,total_units_purchased_on_mfr_coup,total_units_purchased_on_store_coup,num_small_appliances,num_pets,num_members_in_household,household_income,male_head_avg_work_hours,female_head_avg_work_hours,household_id,rim_market,primary_head_avg_work_hours,total_head_avg_work_hours,weekday_shopper,weekday_purchase_percentage,residence_status
10,96.0000,0,0,13,0,1,6,0,60,1135343,1,60,60,1,0.84375000,1
16,366.0000,4,9,20,2,6,7,60,35,1135350,1,35,95,1,0.69672131,1
14,193.0000,4,11,14,1,4,6,40,40,1135368,1,40,80,0,0.22279793,1
12,179.0000,3,7,19,0,3,5,40,20,1135400,1,20,60,1,0.57541899,1
8,45.0000,0,0,6,0,2,3,0,40,1135509,1,40,40,1,0.71111111,2
10,70.0000,1,2,14,0,2,4,0,45,1135525,1,45,45,1,0.67142857,1
10,102.0000,0,0,8,0,2,2,0,0,1135558,1,0,0,1,0.71568627,1
12,278.0000,10,13,10,1,2,3,0,0,1135574,1,0,0,1,0.65107914,1
12,134.0000,0,1,12,1,2,5,32,5,1135616,1,5,37,1,0.88059701,1
6,117.0000,0,0,14,0,2,5,40,40,1135632,1,40,80,0,0.46153846,1
8,52.0000,0,0,10,0,2,9,50,20,1135731,1,20,70,1,0.61538462,1
10,28.0000,0,1,16,1,2,4,0,25,1135855,1,25,25,1,0.64285714,1
6,220.0000,9,4,13,0,2,3,0,51,1135962,1,51,51,0,0.22272727,2
14,134.0000,12,5,14,0,2,7,30,45,1135970,1,45,75,1,0.81343284,1
12,83.0000,5,10,17,0,2,4,40,0,1135996,1,0,40,1,0.77108434,1
4,13.0000,0,0,15,0,1,5,0,40,1136002,1,40,40,1,0.84615385,2
13,132.0000,3,7,12,1,2,7,45,40,1136010,1,40,85,1,0.72727273,1
12,108.0000,12,6,16,0,2,2,0,0,1136044,1,0,0,1,0.85185185,1
10,96.0000,1,0,14,0,3,5,0,40,1136069,1,40,40,1,0.61458333,2
8,100.0000,0,0,14,2,2,7,50,40,1136077,1,40,90,1,0.69000000,1
10,235.0000,5,0,13,0,2,4,40,45,1136119,1,45,85,1,0.74042553,1
8,156.0000,0,12,11,3,4,6,45,30,1136127,1,30,75,1,0.69230769,1
13,197.0000,9,23,13,0,2,4,0,35,1136143,1,35,35,1,0.58375635,1
16,138.0000,6,5,19,1,3,14,60,0,1136168,1,0,60,1,0.91304348,1
10,122.0000,8,3,13,0,2,2,0,0,1136184,1,0,0,1,0.79508197,1
13,224.0000,0,0,14,1,2,8,45,45,1136226,1,45,90,1,0.75892857,1
14,161.0000,0,1,18,1,4,12,30,37,1136234,1,37,67,0,0.14906832,1
10,122.0000,11,1,16,2,2,5,50,20,1136242,1,20,70,1,0.87704918,1
12,188.0000,11,21,15,0,2,11,40,40,1136267,1,40,80,1,0.51595745,1
7,11.0000,0,0,14,0,1,5,0,55,1136291,1,55,55,1,1.00000000,1
10,396.0000,5,14,14,1,4,5,45,36,1136309,1,36,81,1,0.83080808,1
8,28.0000,5,0,8,0,2,3,40,0,1136325,1,0,40,0,0.03571429,1
5,47.0000,0,1,14,2,2,6,40,50,1136341,1,50,90,1,0.74468085,2
9,109.0000,1,5,13,1,4,6,50,40,1136440,1,40,90,1,0.73394495,1
10,145.0000,0,3,16,1,3,5,42,20,1136457,1,20,62,1,0.74482759,1
12,286.0000,0,2,15,1,3,9,45,45,1136481,1,45,90,0,0.11188811,1
8,75.0000,1,5,17,1,2,6,50,30,1136507,1,30,80,1,0.86666667,1
15,192.0000,0,0,18,0,7,7,45,30,1136515,1,30,75,1,0.67187500,1
12,136.0000,6,0,17,0,1,3,0,0,1136549,1,0,0,1,0.89705882,1
2,95.0000,0,0,8,0,1,1,0,0,1136572,1,0,0,1,0.81052632,2
14,118.0000,10,5,19,1,5,14,45,0,1136580,1,0,45,1,0.94915254,1
12,252.0000,0,0,16,1,4,6,46,40,1136598,1,40,86,1,0.61904762,1
2,97.0000,0,3,12,1,1,5,0,50,1136606,1,50,50,0,0.41237113,2
8,59.0000,0,0,5,0,1,4,41,0,1136614,1,0,41,1,0.96610169,1
9,204.0000,3,2,8,0,3,7,40,40,1136630,1,40,80,1,0.60294118,1
11,165.0000,0,1,17,1,4,6,40,40,1136713,1,40,80,1,0.78787879,1
11,91.0000,6,4,12,0,3,10,42,46,1136721,1,46,88,1,0.53846154,1
8,239.0000,1,5,12,1,1,1,0,0,1136879,1,0,0,1,0.66527197,1
14,499.0000,6,1,13,2,4,7,50,54,1136911,1,54,104,1,0.51503006,1
10,48.0000,4,9,9,0,1,2,0,0,1136952,1,0,0,1,0.83333333,1
10,54.0000,1,0,15,0,3,10,40,40,1136978,1,40,80,1,0.62962963,1
12,161.0000,4,1,17,1,4,13,80,0,1137018,1,0,80,1,0.85093168,1
8,120.0000,5,11,12,2,4,5,42,0,1137117,1,0,42,0,0.46666667,2
9,66.0000,9,3,17,1,3,10,42,50,1137125,1,50,92,0,0.21212121,1
10,173.0000,4,1,11,1,3,8,40,0,1137141,1,0,40,0,0.35838150,1
16,123.0000,4,1,16,1,2,6,60,20,1137208,1,20,80,1,0.69918699,1
8,176.0000,0,0,14,0,2,3,0,36,1137232,1,36,36,1,0.72727273,2
14,131.0000,5,14,17,1,4,10,55,30,1137257,1,30,85,1,0.78625954,1
10,296.0000,5,23,14,0,4,5,60,0,1137273,1,0,60,1,0.76013514,1
12,398.0000,6,6,14,2,3,4,35,0,1137299,1,0,35,0,0.13065327,1
8,321.0000,0,0,10,1,4,6,50,40,1137356,1,40,90,1,0.54828660,1
13,88.0000,0,6,16,0,2,7,35,10,1137364,1,10,45,1,0.70454545,1
8,92.0000,3,3,10,1,3,9,32,40,1137372,1,40,72,1,0.86956522,1
10,124.0000,0,0,14,2,3,6,50,40,1137422,1,40,90,1,0.56451613,1
6,29.0000,0,0,13,0,1,1,0,0,1137471,1,0,0,1,0.72413793,2
12,43.0000,0,0,6,4,2,6,48,0,1137505,1,0,48,1,0.67441860,1
8,269.0000,37,30,13,0,2,5,0,0,1137554,1,0,0,1,0.72490706,1
14,135.0000,2,2,14,1,4,7,45,30,1137562,1,30,75,1,0.96296296,1
6,38.0000,4,0,5,1,1,2,0,0,1137596,1,0,0,1,0.84210526,1
13,85.0000,0,0,13,0,2,11,40,32,1137612,1,32,72,1,0.82352941,1
8,127.0000,9,0,9,0,3,4,36,0,1137646,1,0,36,1,1.00000000,1
8,53.0000,0,1,9,0,1,3,0,0,1137653,1,0,0,1,0.90566038,1
14,327.0000,15,5,19,0,5,6,50,50,1137679,1,50,100,0,0.48929664,1
14,106.0000,0,4,15,1,3,10,50,0,1137711,1,0,50,1,0.53773585,1
2,84.0000,0,0,10,0,1,6,0,40,1137794,1,40,40,1,0.86904762,1
8,262.0000,4,12,16,0,1,2,0,0,1137810,1,0,0,1,0.87404580,1
12,143.0000,0,1,12,0,3,7,60,0,1137828,1,0,60,1,0.66433566,1
4,65.0000,0,5,8,0,1,2,0,0,1137836,1,0,0,1,0.96923077,2
6,129.0000,0,0,6,0,5,1,40,0,1137885,1,0,40,1,0.63565891,1
10,110.0000,1,14,13,1,3,7,50,40,1137935,1,40,90,0,0.43636364,1
12,182.0000,3,0,17,0,3,10,55,40,1137943,1,40,95,0,0.50000000,1
4,9.0000,0,0,2,0,1,1,0,0,1137968,1,0,0,1,0.88888889,1
11,85.0000,4,0,10,0,2,3,20,28,1137992,1,28,48,1,0.78823529,1
12,308.0000,12,47,14,1,3,4,0,0,1138016,1,0,0,1,0.81168831,1
9,181.0000,2,2,18,1,2,12,40,30,1138024,1,30,70,1,0.70718232,1
14,33.0000,2,5,11,0,2,7,0,0,1138040,1,0,0,1,0.84848485,1
6,101.0000,0,0,15,3,2,8,40,40,1138107,1,40,80,0,0.33663366,2
4,104.0000,0,0,12,1,2,3,0,45,1138131,1,45,45,1,0.60576923,1
10,162.0000,2,13,12,1,3,8,40,0,1138149,1,0,40,1,0.88888889,1
10,89.0000,8,10,8,0,2,3,0,0,1138156,1,0,0,1,0.78651685,1
7,50.0000,0,0,13,1,3,7,47,40,1138222,1,40,87,1,0.70000000,2
9,357.0000,6,7,10,0,2,2,0,0,1138248,1,0,0,0,0.19047619,1
12,142.0000,0,0,12,0,4,7,45,35,1138289,1,35,80,1,0.59154930,1
10,104.0000,0,1,7,0,2,5,0,40,1138313,1,40,40,0,0.45192308,1
10,159.0000,9,2,14,2,3,4,40,43,1138321,1,43,83,0,0.30817610,1
10,80.0000,0,0,12,3,2,9,0,40,1138362,1,40,40,1,0.62500000,1
12,153.0000,0,0,18,0,1,2,0,0,1138404,1,0,0,1,0.68627451,1
6,57.0000,1,0,10,0,4,3,0,40,1138412,1,40,40,1,0.73684211,2
11,111.0000,0,5,7,1,2,3,40,0,1138420,1,0,40,1,0.71171171,1
3,53.0000,0,0,7,0,1,3,42,0,1138503,1,0,42,1,0.71698113,2
11,79.0000,8,9,14,0,2,5,0,0,1138529,1,0,0,1,0.93670886,1
9,38.0000,2,2,13,0,2,6,24,32,1138578,1,32,56,1,0.81578947,1
10,63.0000,0,1,16,0,2,8,3,0,1138586,1,0,3,1,0.66666667,1
10,129.0000,5,1,13,0,3,3,40,40,1138628,1,40,80,0,0.42635659,1
14,101.0000,9,7,18,0,3,7,0,20,1138644,1,20,20,1,0.70297030,1
14,77.0000,0,1,19,0,1,5,0,45,1138651,1,45,45,1,0.59740260,1
12,182.0000,7,5,14,0,2,6,50,25,1138727,1,25,75,1,0.91208791,1
14,241.0000,6,2,15,0,5,5,45,24,1138768,1,24,69,1,0.70539419,1
8,228.0000,11,2,16,0,5,6,60,0,1138776,1,0,60,1,0.80701754,1
11,19.0000,3,2,14,0,2,4,0,25,1138792,1,25,25,1,0.94736842,1
12,129.0000,9,5,12,0,2,9,40,40,1138800,1,40,80,1,0.66666667,1
12,95.0000,3,0,19,0,2,4,10,0,1138834,1,0,10,1,0.82105263,1
9,211.0000,7,3,10,0,2,3,0,0,1138875,1,0,0,1,0.82464455,1
12,130.0000,7,9,12,1,3,7,40,0,1138883,1,0,40,1,0.61538462,1
14,124.0000,0,0,15,1,5,8,60,40,1138933,1,40,100,1,0.84677419,1
9,161.0000,6,0,9,0,2,4,0,0,1138974,1,0,0,1,0.98757764,3
6,124.0000,0,0,8,6,1,2,0,0,1139022,1,0,0,1,0.85483871,1
8,48.0000,4,2,4,1,1,2,0,0,1139048,1,0,0,1,0.87500000,1
10,65.0000,0,0,10,0,2,3,0,0,1139105,1,0,0,1,0.80000000,1
8,134.0000,11,18,12,0,2,4,0,0,1139113,1,0,0,1,0.86567164,1
6,30.0000,0,0,11,3,2,7,0,40,1139139,1,40,40,1,0.53333333,1
13,34.0000,0,3,13,0,2,8,0,0,1139147,1,0,0,1,0.91176471,1
14,318.0000,7,3,16,2,5,6,60,40,1139170,1,40,100,1,0.82704403,1
14,242.0000,0,0,16,0,5,8,40,40,1139212,1,40,80,0,0.31404959,1
12,96.0000,3,4,14,2,5,5,47,0,1139295,1,0,47,0,0.35416667,1
9,145.0000,27,6,13,0,2,3,0,0,1139311,1,0,0,1,0.79310345,1
12,379.0000,5,4,6,1,3,2,0,0,1139352,1,0,0,0,0.14775726,1
14,32.0000,0,0,11,0,1,6,0,40,1139360,1,40,40,1,0.78125000,1
13,20.0000,3,0,13,0,2,9,40,0,1139402,1,0,40,1,0.70000000,1
10,55.0000,2,6,14,2,1,3,0,40,1139444,1,40,40,1,0.81818182,1
2,44.0000,3,7,4,0,1,4,0,0,1139485,1,0,0,1,0.72727273,2
4,42.0000,0,16,8,0,1,1,0,0,1139493,1,0,0,0,0.07142857,2
13,134.0000,5,4,19,2,2,4,55,20,1139543,1,20,75,1,0.87313433,1
11,129.0000,0,0,14,2,5,11,55,30,1139568,1,30,85,1,0.72868217,1
12,38.0000,8,9,16,0,2,10,30,20,1139592,1,20,50,1,1.00000000,1
8,183.0000,12,9,8,0,1,3,0,0,1139667,1,0,0,1,0.88524590,1
8,184.0000,4,0,11,0,2,6,0,0,1139691,1,0,0,1,0.69021739,1
14,123.0000,13,7,18,1,2,11,55,50,1139725,1,50,105,0,0.28455285,1
9,122.0000,7,2,4,0,1,1,0,0,1139733,1,0,0,1,0.69672131,1
14,122.0000,2,2,17,1,3,6,40,35,1139741,1,35,75,0,0.22950820,1
2,45.0000,0,8,12,0,1,2,0,0,1139782,1,0,0,1,0.73333333,2
12,218.0000,0,1,14,1,3,8,50,40,1139824,1,40,90,1,0.64678899,1
8,291.0000,18,1,11,0,2,6,0,0,1139865,1,0,0,1,0.90378007,1
15,164.0000,3,0,16,1,4,10,40,24,1140129,1,24,64,1,0.73780488,1
8,63.0000,0,2,21,1,4,11,50,24,1140137,1,24,74,1,0.65079365,1
6,122.0000,3,8,11,0,2,5,0,40,1140152,1,40,40,0,0.08196721,1
5,117.0000,4,2,12,0,1,4,0,45,1140178,1,45,45,1,0.62393162,1
10,17.0000,8,0,11,1,2,4,0,0,1140186,1,0,0,1,1.00000000,1
10,108.0000,17,6,16,0,2,6,0,0,1140194,1,0,0,1,0.53703704,1
15,245.0000,5,29,16,0,4,5,40,18,1140236,1,18,58,1,0.67346939,1
6,97.0000,5,20,13,0,2,5,34,45,1140293,1,45,79,0,0.43298969,1
10,61.0000,4,13,14,0,2,3,15,10,1140343,1,10,25,1,0.86885246,1
13,232.0000,19,20,12,2,4,7,40,35,1140350,1,35,75,1,0.60775862,1
10,209.0000,2,6,14,0,3,4,0,0,1140392,1,0,0,1,0.65550239,1
14,285.0000,3,1,14,1,2,5,0,15,1140426,1,15,15,1,0.82105263,1
12,88.0000,5,0,10,0,2,3,0,0,1140434,1,0,0,1,0.84090909,1
10,82.0000,3,0,8,0,2,2,0,0,1140442,1,0,0,1,0.95121951,1
10,50.0000,7,2,14,0,1,3,0,0,1140509,1,0,0,1,0.68000000,1
6,50.0000,0,13,10,0,1,2,0,10,1140517,1,10,10,1,0.86000000,2
8,124.0000,1,9,10,1,2,5,40,0,1140525,1,0,40,1,0.95967742,1
14,77.0000,1,0,15,0,5,4,40,40,1140533,1,40,80,1,0.50649351,1
15,132.0000,5,10,15,1,5,11,40,50,1140558,1,50,90,0,0.46212121,1
10,55.0000,0,4,11,0,1,2,0,0,1140582,1,0,0,1,0.65454545,1
12,185.0000,0,0,17,1,2,7,40,40,1140590,1,40,80,1,0.72432432,1
12,172.0000,7,6,10,0,2,3,0,0,1140632,1,0,0,1,0.77906977,1
6,246.0000,10,1,12,1,3,3,0,0,1140665,1,0,0,0,0.39430894,1
12,127.0000,5,4,14,2,5,8,40,0,1140681,1,0,40,1,0.79527559,1
9,134.0000,33,27,13,0,1,3,0,0,1140699,1,0,0,1,0.68656716,1
10,26.0000,0,3,15,3,3,6,0,60,1140715,1,60,60,1,1.00000000,1
11,171.0000,0,4,16,1,6,7,40,40,1140756,1,40,80,1,0.56140351,1
10,175.0000,4,5,8,0,3,4,0,0,1140764,1,0,0,1,0.77142857,1
12,139.0000,7,17,10,0,2,5,52,15,1140806,1,15,67,1,0.96402878,1
14,37.0000,0,6,13,0,2,10,60,70,1140848,1,70,130,0,0.45945946,1
13,263.0000,4,5,14,1,4,6,45,0,1140889,1,0,45,1,0.63498099,1
8,14.0000,7,0,12,0,1,1,0,30,1140905,1,30,30,1,0.78571429,2
12,46.0000,0,4,17,1,2,12,32,0,1140913,1,0,32,1,0.54347826,1
11,182.0000,11,1,13,0,3,5,50,0,1140954,1,0,50,1,0.95604396,1
15,167.0000,8,8,13,0,3,6,40,24,1140962,1,24,64,1,0.71856287,1
8,72.0000,2,0,12,0,1,3,0,0,1140996,1,0,0,1,0.93055556,1
8,210.0000,0,0,17,2,3,6,40,38,1141002,1,38,78,0,0.42380952,1
12,114.0000,17,14,12,0,2,6,0,0,1141036,1,0,0,1,0.73684211,1
9,108.0000,0,0,14,1,3,8,40,40,1141069,1,40,80,1,0.62962963,1
10,61.0000,1,3,10,1,2,5,46,0,1141085,1,0,46,1,0.85245902,1
6,104.0000,0,0,13,0,2,2,0,16,1141119,1,16,16,1,0.87500000,1
11,203.0000,4,0,18,2,5,10,0,0,1141150,1,0,0,1,0.81280788,1
12,28.0000,3,2,15,0,1,2,0,0,1141168,1,0,0,1,0.64285714,1
12,40.0000,0,0,17,1,5,4,40,0,1141218,1,0,40,1,0.60000000,3
10,185.0000,7,9,12,1,3,5,0,0,1141226,1,0,0,1,0.88648649,1
12,101.0000,0,0,20,1,1,5,0,50,1141259,1,50,50,1,0.74257426,1
12,126.0000,8,31,13,0,2,7,0,0,1141317,1,0,0,1,0.76984127,1
12,85.0000,3,4,8,0,2,1,0,0,1141382,1,0,0,1,0.94117647,1
12,159.0000,0,0,16,0,4,9,50,0,1141390,1,0,50,1,0.57861635,1
8,235.0000,0,1,12,1,4,5,50,0,1141408,1,0,50,0,0.41702128,1
14,129.0000,5,1,16,0,2,8,40,25,1141416,1,25,65,1,0.76744186,1
5,331.0000,0,0,13,0,4,2,0,40,1141432,1,40,40,1,0.74320242,2
8,80.0000,3,1,7,0,1,3,0,0,1141440,1,0,0,0,0.31250000,1
12,116.0000,9,0,8,0,2,4,40,0,1141457,1,0,40,1,0.56896552,1
10,80.0000,0,3,10,0,2,5,30,40,1141473,1,40,70,0,0.23750000,1
11,61.0000,0,2,9,1,1,6,0,0,1141507,1,0,0,1,0.90163934,1
14,128.0000,6,23,15,0,4,6,55,0,1141515,1,0,55,1,0.78125000,1
14,130.0000,10,3,18,0,4,5,40,20,1141564,1,20,60,1,0.84615385,1
16,85.0000,0,0,13,1,3,9,50,37,1141606,1,37,87,1,0.63529412,1
10,60.0000,2,41,13,0,4,5,60,16,1141614,1,16,76,1,0.96666667,1
13,224.0000,0,3,16,1,5,10,50,16,1141622,1,16,66,1,0.74107143,1
8,25.0000,7,4,6,1,2,3,0,0,1141697,1,0,0,1,0.84000000,1
11,105.0000,4,1,9,0,1,4,0,25,1141705,1,25,25,1,0.74285714,1
10,14.0000,1,0,12,0,1,2,0,20,1141721,1,20,20,0,0.50000000,1
14,137.0000,6,10,10,2,4,8,40,50,1141747,1,50,90,1,0.90510949,1
10,124.0000,1,5,13,0,4,6,0,0,1141762,1,0,0,1,0.73387097,1
8,127.0000,10,7,10,1,2,3,30,0,1141903,1,0,30,1,0.66141732,1
11,220.0000,2,13,17,0,2,6,0,0,1141911,1,0,0,1,0.88181818,1
2,125.0000,2,0,12,0,1,3,0,40,1142026,1,40,40,1,0.73600000,2
11,137.0000,2,5,12,0,2,4,24,13,1142042,1,13,37,1,0.69343066,1
10,132.0000,8,15,13,1,2,9,30,40,1142059,1,40,70,0,0.49242424,1
8,16.0000,8,1,10,0,2,3,0,0,1142109,1,0,0,0,0.31250000,1
4,125.0000,2,1,11,1,2,5,0,0,1142141,1,0,0,1,0.64800000,1
11,172.0000,7,5,12,0,2,3,0,0,1142158,1,0,0,1,0.78488372,1
12,21.0000,4,0,12,0,1,4,60,0,1142166,1,0,60,1,0.66666667,2
14,94.0000,0,0,20,0,3,12,40,0,1142208,1,0,40,1,0.80851064,1
14,515.0000,1,1,10,1,4,5,40,0,1142257,1,0,40,1,0.77475728,1
14,284.0000,0,9,14,1,4,8,40,40,1142265,1,40,80,1,0.54577465,1
2,227.0000,4,2,6,0,2,2,0,0,1142299,1,0,0,1,0.79735683,2
12,163.0000,14,0,12,1,4,6,45,20,1142307,1,20,65,0,0.45398773,1
8,71.0000,3,6,12,0,1,3,0,30,1142356,1,30,30,1,0.92957746,1
4,37.0000,2,0,7,0,1,1,0,0,1142364,1,0,0,0,0.48648649,1
10,148.0000,8,3,12,0,2,3,0,0,1142380,1,0,0,1,0.83783784,1
10,36.0000,4,7,12,0,1,3,0,40,1142398,1,40,40,1,0.91666667,1
14,162.0000,31,11,19,1,4,8,40,12,1142430,1,12,52,1,0.72839506,1
6,219.0000,7,14,17,0,2,7,0,0,1142448,1,0,0,1,0.74429224,1
10,49.0000,1,27,13,0,1,3,0,0,1142455,1,0,0,1,0.97959184,1
8,55.0000,10,7,8,3,1,3,0,7,1142463,1,7,7,1,0.81818182,1
4,131.0000,6,0,12,0,3,5,20,40,1142513,1,40,60,1,0.81679389,2
10,94.0000,2,3,15,0,3,8,50,24,1142539,1,24,74,0,0.46808511,1
14,66.0000,12,8,20,0,1,3,0,0,1142547,1,0,0,1,0.74242424,1
13,137.0000,11,0,13,0,2,3,0,0,1142562,1,0,0,1,0.67153285,1
12,129.0000,9,11,18,1,3,5,50,0,1142588,1,0,50,1,0.62790698,1
5,56.0000,9,2,11,0,1,2,0,0,1142604,1,0,0,1,0.96428571,1
12,44.0000,4,0,16,0,2,3,25,0,1142612,1,0,25,1,0.79545455,1
14,154.0000,4,2,16,1,2,3,0,0,1142653,1,0,0,1,0.58441558,1
10,193.0000,2,7,14,0,4,5,40,12,1142687,1,12,52,1,0.59067358,1
13,436.0000,5,48,16,0,2,10,60,45,1142695,1,45,105,1,0.82798165,1
4,50.0000,13,0,6,0,2,5,0,0,1142711,1,0,0,1,0.90000000,3
12,37.0000,6,0,17,0,2,7,40,45,1142760,1,45,85,0,0.10810811,1
7,198.0000,2,8,12,1,2,3,0,45,1142778,1,45,45,1,0.79292929,2
9,129.0000,3,1,15,1,3,9,60,45,1142851,1,45,105,0,0.46511628,1
12,170.0000,0,1,18,0,3,5,45,0,1142901,1,0,45,1,0.60588235,1
14,156.0000,0,0,15,0,4,4,0,44,1142919,1,44,44,1,0.82051282,1
5,34.0000,0,4,7,1,1,6,0,38,1142943,1,38,38,1,0.76470588,1
6,28.0000,4,0,13,0,1,3,0,0,1142950,1,0,0,1,1.00000000,1
8,138.0000,9,10,12,0,6,4,80,0,1143107,1,0,80,0,0.42753623,1
2,105.0000,11,1,4,0,2,2,24,0,1143115,1,0,24,1,0.72380952,1
10,135.0000,0,0,10,0,3,5,40,40,1143156,1,40,80,1,0.62222222,2
14,162.0000,0,0,13,0,4,11,45,5,1143271,1,5,50,1,0.77160494,1
13,363.0000,0,38,17,1,2,11,50,0,1143289,1,0,50,1,0.86776860,1
8,108.0000,4,1,12,1,1,3,0,36,1143305,1,36,36,1,0.52777778,1
8,86.0000,8,0,10,0,2,3,0,0,1143339,1,0,0,1,0.83720930,1
8,215.0000,11,1,13,0,3,2,0,0,1143347,1,0,0,1,0.57674419,1
12,171.0000,0,0,10,1,4,5,70,30,1143438,1,30,100,1,0.81871345,1
14,494.0000,6,18,15,0,7,11,0,0,1143503,1,0,0,1,0.96153846,1
12,104.0000,11,5,8,1,1,3,0,0,1143511,1,0,0,1,0.90384615,1
11,121.0000,3,20,13,0,2,7,50,0,1143560,1,0,50,1,1.00000000,1
13,65.0000,1,22,15,2,4,10,40,40,1143602,1,40,80,1,0.67692308,1
11,96.0000,0,10,13,0,2,3,56,4,1143677,1,4,60,1,0.81250000,1
7,92.0000,13,10,14,0,6,3,40,36,1143701,1,36,76,1,0.95652174,1
12,81.0000,10,4,10,1,2,7,40,0,1143750,1,0,40,1,0.67901235,1
10,129.0000,2,0,9,0,1,2,0,0,1143867,1,0,0,1,0.86821705,1
7,174.0000,12,3,10,0,2,2,0,0,1143925,1,0,0,1,0.87931034,1
8,18.0000,3,11,12,0,1,2,0,0,1143982,1,0,0,1,0.66666667,1
12,166.0000,0,9,14,0,2,8,56,60,1144048,1,60,116,1,0.80722892,1
9,115.0000,4,3,10,0,4,6,40,40,1144063,1,40,80,1,0.58260870,1
10,42.0000,3,0,14,0,5,5,43,25,1144071,1,25,68,1,0.71428571,1
5,60.0000,0,1,12,0,2,4,0,36,1144113,1,36,36,1,0.60000000,2
5,66.0000,2,0,8,1,3,2,50,40,1144139,1,40,90,1,0.72727273,2
12,113.0000,10,0,15,0,4,7,40,40,1144170,1,40,80,0,0.34513274,1
10,1440.0000,0,11,10,0,2,4,0,0,1144188,1,0,0,1,0.98750000,1
8,189.0000,10,32,12,0,2,12,45,0,1144196,1,0,45,1,0.73544974,1
10,60.0000,7,1,19,0,3,4,40,0,1144220,1,0,40,1,0.70000000,1
12,102.0000,1,8,14,1,4,6,40,24,1144410,1,24,64,1,0.83333333,1
11,216.0000,13,4,13,0,4,4,40,50,1144444,1,50,90,1,0.69907407,1
14,225.0000,0,0,17,1,4,5,40,16,1144451,1,16,56,1,0.80444444,1
8,44.0000,0,0,12,1,1,2,0,18,1144469,1,18,18,1,0.88636364,1
6,184.0000,2,0,16,4,4,5,60,24,1144477,1,24,84,1,0.73913043,1
10,128.0000,22,1,17,1,2,7,0,55,1144519,1,55,55,1,0.80468750,1
8,201.0000,7,6,13,0,3,7,20,47,1144584,1,47,67,1,0.96517413,1
6,44.0000,2,0,13,1,2,3,0,0,1144600,1,0,0,1,0.65909091,1
10,288.0000,13,8,16,2,4,6,60,15,1144675,1,15,75,1,0.72569444,1
14,152.0000,6,3,15,0,4,9,40,40,1144683,1,40,80,1,0.79605263,1
